Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SGS02G07Z616141,2011.06,50206,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2012.06,49481,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2013.06,49501,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2014.06,52867,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2015.06,55028,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2016.06,58568,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2017.06,62361,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2018.06,67016,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616141,2019.06,71585,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Land,,
GFSA.SGS02G07Z616144,2009.06,375,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2010.06,374,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2011.06,353,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2012.06,379,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2013.06,377,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2014.06,434,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2015.06,440,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2016.06,527,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2017.06,525,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2018.06,550,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G07Z616144,2019.06,567,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Non-produced Assets",Non-financial assets,Non-produced assets,Intangible non-produced assets,,
GFSA.SGS02G08Z61613,2009.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2010.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2011.06,4,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G08Z61613,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Valuables",Non-financial assets,Valuables,,,
GFSA.SGS02G093012,2009.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2010.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2011.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2012.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2014.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2015.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093012,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Cash,,,,
GFSA.SGS02G093013,2009.06,34490,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2010.06,40765,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2011.06,58344,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2012.06,66168,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2013.06,64850,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2014.06,67127,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2015.06,68885,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2016.06,71759,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2017.06,71741,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2018.06,68999,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093013,2019.06,60606,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Debt securities,,,,
GFSA.SGS02G093014,2009.06,8390,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2010.06,9742,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2011.06,10765,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2012.06,11263,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2013.06,12021,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2014.06,13712,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2015.06,14941,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2016.06,16601,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2017.06,17933,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2018.06,19660,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093014,2019.06,20585,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Loans,,,,
GFSA.SGS02G093020,2009.06,9944,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2010.06,10945,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2011.06,11137,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2012.06,14618,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2013.06,13218,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2014.06,11798,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2015.06,11738,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2016.06,13360,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2017.06,11861,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2018.06,11824,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093020,2019.06,12241,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Retirement plan liabilities,,,,
GFSA.SGS02G093021,2009.06,96,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2010.06,106,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2011.06,10588,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2012.06,8884,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2013.06,7078,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2014.06,4770,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2015.06,2992,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2016.06,2529,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2017.06,1877,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2018.06,1547,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093021,2019.06,1210,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Insurance liabilities,,,,
GFSA.SGS02G093022,2009.06,806,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2010.06,1015,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2011.06,1119,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2012.06,1729,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2013.06,2167,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2014.06,1329,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2015.06,3845,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2016.06,3296,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2017.06,2440,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2018.06,4064,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093022,2019.06,4424,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Financial derivatives,,,,
GFSA.SGS02G093024,2009.06,15533,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2010.06,16012,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2011.06,19319,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2012.06,19911,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2013.06,20066,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2014.06,19960,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2015.06,21126,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2016.06,20603,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2017.06,23461,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2018.06,24102,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093024,2019.06,27056,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Other accounts payable,,,,
GFSA.SGS02G093025,2009.06,336,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2010.06,1820,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2011.06,1648,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2012.06,1638,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2013.06,1651,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2014.06,1507,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2015.06,1763,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2016.06,1678,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2017.06,1624,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2018.06,1777,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G093025,2019.06,1775,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Special drawing rights (SDRs),,,,
GFSA.SGS02G099999,2009.06,69594,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2010.06,80404,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2011.06,112920,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2012.06,124210,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2013.06,121052,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2014.06,120202,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2015.06,125289,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2016.06,129826,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2017.06,130937,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2018.06,131972,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G099999,2019.06,127897,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Liabilities",Total,,,,
GFSA.SGS02G16Z61612,2009.06,815,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2010.06,823,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2011.06,868,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2012.06,800,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2013.06,730,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2014.06,682,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2015.06,731,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2016.06,822,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2017.06,905,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2018.06,1128,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS02G16Z61612,2019.06,1218,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Balance Sheet, Inventories",Non-financial assets,Inventories,,,
GFSA.SGS03G00Z00700,2009.06,75932,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2010.06,79312,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2011.06,94091,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2012.06,84782,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2013.06,86909,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2014.06,89192,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2015.06,92228,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2016.06,95144,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2017.06,99267,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2018.06,104739,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00700,2019.06,112025,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Total,,,
GFSA.SGS03G00Z00701,2009.06,8285,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2010.06,8784,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2011.06,11466,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2012.06,10086,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2013.06,11123,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2014.06,10442,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2015.06,10527,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2016.06,11092,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2017.06,13181,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2018.06,13812,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00701,2019.06,13838,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,General public services,,,
GFSA.SGS03G00Z00702,2009.06,2159,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2010.06,2198,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2011.06,2123,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2012.06,2065,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2013.06,2175,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2014.06,2444,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2015.06,2538,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
GFSA.SGS03G00Z00702,2016.06,2316,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Expenses by Function, Total Expenses",Total,Defence,,,
