SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1
CPIM.SE1041F,2006.11,1000,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2006.12,995,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.01,1007,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.02,1012,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.03,1020,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.04,1023,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.05,1045,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.06,1033,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.07,1037,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.08,1058,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.09,1051,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.1,1051,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.11,1063,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2007.12,1064,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.01,1050,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.02,1082,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.03,1076,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.04,1083,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.05,1085,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.06,1070,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.07,1071,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.08,1056,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.09,1069,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.1,1064,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.11,1059,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2008.12,1057,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.01,1061,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.02,1071,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.03,1068,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.04,1059,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.05,1058,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.06,1073,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.07,1057,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.08,1063,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.09,1062,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.1,1075,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.11,1082,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2009.12,1074,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.01,1082,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.02,1078,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.03,1088,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.04,1102,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.05,1103,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.06,1108,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.07,1094,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.08,1097,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.09,1100,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.1,1113,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.11,1119,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2010.12,1117,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.01,1116,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.02,1130,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.03,1149,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.04,1159,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.05,1163,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.06,1149,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.07,1148,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.08,1167,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.09,1183,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.1,1177,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.11,1183,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2011.12,1188,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.01,1186,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.02,1195,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.03,1209,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.04,1214,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.05,1208,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.06,1209,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.07,1216,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.08,1211,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.09,1214,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.1,1224,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.11,1226,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2012.12,1233,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.01,1240,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.02,1237,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.03,1250,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.04,1243,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.05,1243,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.06,1248,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.07,1239,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.08,1240,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.09,1235,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.1,1236,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.11,1258,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2013.12,1259,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.01,1252,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.02,1272,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.03,1282,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.04,1271,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.05,1285,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.06,1279,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.07,1286,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.08,1276,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.09,1291,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.1,1307,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.11,1313,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2014.12,1299,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.01,1320,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.02,1337,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.03,1345,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.04,1348,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.05,1362,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.06,1343,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.07,1351,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.08,1359,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.09,1381,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.1,1382,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.11,1376,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2015.12,1367,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.01,1373,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.02,1381,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.03,1396,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.04,1398,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.05,1413,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.06,1393,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.07,1410,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.08,1412,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.09,1416,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.1,1437,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.11,1435,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2016.12,1435,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.01,1426,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.02,1438,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.03,1471,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.04,1453,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.05,1462,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.06,1450,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.07,1454,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.08,1448,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.09,1463,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.1,1460,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.11,1457,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2017.12,1459,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.01,1474,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.02,1482,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.03,1478,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.04,1493,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.05,1503,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.06,1487,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.07,1474,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.08,1482,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.09,1490,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.1,1520,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.11,1497,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2018.12,1499,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.01,1513,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.02,1522,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.03,1533,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.04,1529,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.05,1522,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.06,1519,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.07,1508,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.08,1522,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.09,1499,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.1,1505,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.11,1540,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2019.12,1539,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2020.01,1518,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2020.02,1533,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE1041F,2020.03,1548,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_AKL
CPIM.SE2041F,2006.11,1000,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2006.12,969,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.01,1010,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.02,1062,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.03,1021,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.04,1018,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.05,1033,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.06,1021,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.07,1053,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.08,1033,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.09,1060,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.1,1062,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.11,1068,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2007.12,1054,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.01,1081,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.02,1121,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.03,1090,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.04,1103,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.05,1115,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.06,1099,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.07,1095,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.08,1093,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.09,1104,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.1,1109,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.11,1105,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2008.12,1115,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.01,1111,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.02,1141,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.03,1145,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.04,1146,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.05,1136,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.06,1115,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.07,1106,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.08,1122,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.09,1129,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.1,1127,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.11,1129,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2009.12,1111,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.01,1134,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.02,1179,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.03,1166,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.04,1168,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.05,1161,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.06,1143,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.07,1135,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.08,1132,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
CPIM.SE2041F,2010.09,1129,FINAL,Index,Consumers Price Index - CPI,Rental Price Indexes for New Zealand,monthly_flow_WLG
